Row ID,Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
172,US-2022-100020,"June 24, 2022",07/01/2022,Lucas Kumar,Home Office,West,Furniture,Bookcases,O'Sullivan Bookcase Pro,743.44,3.0,0.3,-20.15
173,US-2024-100346,30/12/2024,02-Jan-2025,Zoe Lee,Corporate,Central,Office Supplies,Appliances,Honeywell Fan Deluxe,842.95,5.0,0.0,329.99
174,US-2021-100202,05/15/2021,22/05/2021,Mateo Patel,Home Office,Central,Technology,Copiers,Hewlett Packard Copier Pro,1986.38,2.0,0.0,372.79
175,US-2021-102529,22-Apr-2021,2021-04-28,Mia Brown,Consumer,East,Technology,Machines,Cubify 3D Printer Standard,1706.39,3.0,0.2,4.55
176,US-2024-102188,07-Nov-2024,2024-11-10,Isabella Brown,Home Office,South,Office Supplies,Storage,Fellowes File Cart Standard,381.41,3.0,0.1,
177,US-2022-101953,11/28/2022,30/11/2022,Mia Martinez,Corporate,West,Office Supplies,Art,Newell Scissors Classic,37.17,2.0,0.0,23.15
178,US-2022-100011,2022-03-06,"March 10, 2022",Yusuf Wilson,Corporate,South,Technology,Machines,Cubify 3D Printer Classic,252.15,1.0,0.0,57.21
179,US-2021-102298,2021-07-14,"July 19, 2021",Arjun Thomas,Corporate,South,Furniture,Chairs,Harbour Creations Chair Standard,623.11,4.0,0.0,196.96
180,US-2021-103258,06/02/2021,09-Feb-2021,Carlos Walker,Corporate,Central,Office Supplies,Envelopes,Kraft Clasp Envelope Classic,18.02,2.0,0.3,8.8
181,US-2023-102275,31/05/2023,04-Jun-2023,Maria Chen,Home Office,West,Technology,Accessories,Belkin Cable Value,115.4,2.0,0.0,59.04
182,US-2024-100612,2024-06-16,"June 20, 2024",Yusuf Anderson,Home Office,East,Office Supplies,Binders,Acco Binder Pro,53.97,3.0,0.0,34.07
183,US-2024-100410,12/12/2024,19/12/2024,Ananya Smith,Home Office,Central,Office Supplies,Paper,HP Premium Paper Standard,7.73,,0.1,4.57
184,US-2021-101674,"August 06, 2021",08/13/2021,Kenji Davis,Consumer,West,Furniture,Tables,Bretford Conference Table Standard,758.79,2.0,0.0,160.11
185,US-2023-100942,07/28/2023,29/07/2023,Kenji Thomas,Corporate,West,Office Supplies,Binders,Acco Binder Value,30.83,2.0,0.1,15.91
186,US-2024-102577,31/05/2024,02-Jun-2024,Lucas Johnson,Corporate,Central,Furniture,Furnishings,Fellowes Wall Clock Deluxe,200.58,3.0,0.0,91.68
187,US-2022-103191,31-Aug-2022,2022-09-04,Zoe Chen,Consumer,East,Furniture,Tables,Bevis Table Pro,1067.73,6.0,0.15,156.58
188,US-2022-102399,18-Mar-2022,2022-03-24,Daniel Wright,Home Office,South,Office Supplies,Paper,HP Premium Paper Pro,58.05,5.0,0.1,35.1
189,US-2022-101381,11/20/2022,26/11/2022,Isabella Nair,Consumer,East,Technology,Phones,Cisco IP Phone Classic,1037.13,4.0,0.0,321.34
190,US-2022-101762,13/06/2022,20-Jun-2022,Noah Rodriguez,Corporate,East,Office Supplies,Envelopes,Poly String Envelope Standard,88.54,5.0,0.0,54.47
191,US-2023-101912,2023-07-18,"July 24, 2023",Daniel Wilson,Consumer,Central,Furniture,Tables,Chromcraft Round Table Deluxe,309.74,1.0,0.1,49.67
192,US-2023-100183,2023-09-24,"September 27, 2023",Lucas Anderson,Consumer,Central,Office Supplies,Storage,Fellowes File Cart Classic,191.41,2.0,0.4,4.66
193,US-2024-100654,2024-05-12,"May 16, 2024",Lucas Walker,Consumer,East,Office Supplies,Storage,Fellowes File Cart Standard,101.97,1.0,0.0,46.55
194,US-2024-103122,"November 11, 2024",11/16/2024,Mateo Garcia,Consumer,East,Technology,Copiers,Canon imageCLASS Copier Pro,1557.2,2.0,0.2,-48.98
195,US-2021-100846,10/22/2021,27/10/2021,Carlos Nair,Consumer,South,Office Supplies,Art,Newell Scissors Standard,16.53,1.0,0.0,9.31
196,US-2023-101912,18/07/2023,24-Jul-2023,Daniel Wilson,Consumer,Central,Technology,Copiers,Canon imageCLASS Copier Pro,1375.77,1.0,0.15,88.31
197,US-2021-101759,11/15/2021,16/11/2021,Mia King,Consumer,Central,Technology,Machines,Zebra Label Printer Classic,351.86,1.0,0.3,-41.79
198,US-2023-100327,2023-09-08,"September 12, 2023",Kenji Davis,Consumer,West,Technology,Machines,Lexmark Printer Deluxe,613.56,1.0,0.0,135.1
199,US-2022-102774,2022-02-02,"February 06, 2022",Maria Garcia,Corporate,East,Office Supplies,Supplies,Stanley Hole Punch Classic,124.81,4.0,0.0,65.83
200,US-2023-100648,04/07/2023,06-Jul-2023,Omar Kumar,Consumer,Central,Technology,Phones,Apple iPhone Accessory Value,101.89,1.0,0.4,-25.08
201,US-2021-101778,2021-12-31,"January 04, 2022",Nina Davis,Home Office,South,Office Supplies,Supplies,Stanley Hole Punch Value,77.92,3.0,0.0,42.7
202,US-2024-102213,2024-05-19,"May 22, 2024",Hannah Chen,Consumer,East,Furniture,Chairs,Harbour Creations Chair Standard,253.8,1.0,0.2,35.86
203,US-2023-102641,"December 29, 2023",01/03/2024,Omar Walker,Corporate,Central,Technology,Copiers,Canon imageCLASS Copier Standard,3660.98,6.0,0.1,294.1
204,US-2024-101868,15/04/2024,20-Apr-2024,Ravi Johnson,Corporate,Central,Furniture,Tables,Bevis Table Pro,816.74,2.0,0.0,226.42
205,US-2024-100349,"February 07, 2024",02/10/2024,Ravi Clark,Corporate,West,Office Supplies,Envelopes,Poly String Envelope Standard,21.38,2.0,0.2,11.16
206,US-2022-101268,03-Dec-2022,2022-12-07,Emma Brown,Corporate,West,Office Supplies,Supplies,Stanley Hole Punch Deluxe,71.8,3.0,0.0,40.69
207,US-2021-101332,22/03/2021,27-Mar-2021,Liam King,Consumer,West,Office Supplies,Appliances,Avanti Refrigerator Pro,161.86,,0.2,47.87
208,US-2022-102573,29/06/2022,02-Jul-2022,Ravi Clark,Consumer,South,Furniture,Furnishings,Eldon Desk Lamp Pro,161.17,3.0,0.15,50.21
209,US-2022-100093,15-May-2022,2022-05-19,Nina Rodriguez,Corporate,West,Office Supplies,Fasteners,Bostitch Staples Deluxe,2.95,1.0,0.3,1.73
210,US-2022-101370,28-Oct-2022,2022-10-31,Nina Lee,Corporate,West,Office Supplies,Supplies,Elmer's Glue Pack Deluxe,38.47,3.0,0.4,12.12
211,US-2021-101751,05-Jul-2021,2021-07-09,Sofia Chen,Consumer,East,Furniture,Chairs,Global Deluxe Chair Value,265.04,1.0,0.0,86.69
212,US-2023-101025,12/29/2023,01/01/2024,Chloe Patel,Home Office,Central,Office Supplies,Labels,Sharpie Label Tape Classic,8.16,1.0,0.0,5.52
213,US-2021-100993,2021-11-09,"November 12, 2021",Olivia Wright,Corporate,Central,Office Supplies,Appliances,Hoover Vacuum Value,735.62,6.0,0.0,280.23
214,US-2021-100831,03-Mar-2021,2021-03-06,Wei Nair,Corporate,East,Technology,Copiers,Canon imageCLASS Copier Pro,1683.56,1.0,0.0,341.64
215,US-2021-101496,2021-06-19,"June 26, 2021",Kenji Garcia,Consumer,West,Office Supplies,Storage,IRIS Storage Box Value,85.31,1.0,0.2,23.04
216,US-2024-100545,2024-01-28,"February 03, 2024",Priya Brown,Consumer,South,Office Supplies,Appliances,Avanti Refrigerator Classic,307.54,4.0,0.0,124.66
217,US-2021-101298,2021-06-16,"June 18, 2021",Chloe Clark,Corporate,Central,Office Supplies,Fasteners,ACCO Fasteners Classic,8.14,1.0,0.2,5.36
218,US-2024-101312,10/24/2024,29/10/2024,Ethan Garcia,Consumer,South,Office Supplies,Labels,Sharpie Label Tape Value,22.59,4.0,0.1,14.81
219,US-2023-102377,18-Oct-2023,2023-10-23,Laura Davis,Consumer,East,Office Supplies,Supplies,Stanley Hole Punch Classic,60.2,4.0,0.4,13.44
220,US-2024-100616,"January 09, 2024",01/10/2024,Noah Wilson,Consumer,South,Office Supplies,Storage,IRIS Storage Box Pro,80.06,1.0,0.0,36.56
221,US-2022-101271,2022-09-30,"October 04, 2022",Sofia Brown,Consumer,East,Office Supplies,Paper,HP Premium Paper Deluxe,17.08,2.0,0.3,8.33
222,US-2022-102790,09/30/2022,07/10/2022,Kenji Chen,Home Office,South,Office Supplies,Art,Sharpie Marker Set Deluxe,53.97,4.0,0.0,30.19
223,US-2022-100791,26-Sep-2022,2022-09-30,Carlos Rodriguez,Consumer,East,Furniture,Tables,Bevis Table Deluxe,214.01,1.0,0.3,-8.35
224,US-2021-102504,26/09/2021,29-Sep-2021,Grace Patel,Home Office,East,Office Supplies,Labels,Sharpie Label Tape Standard,7.0,1.0,0.15,4.21
225,US-2023-103227,10/06/2023,14-Jun-2023,Olivia Smith,Consumer,South,Technology,Copiers,Hewlett Packard Copier Pro,2258.47,3.0,0.15,76.11
226,US-2024-101282,"May 18, 2024",05/21/2024,Kavya Kumar,Consumer,East,Office Supplies,Art,Sharpie Marker Set Value,19.38,1.0,0.2,9.43
227,US-2022-101767,07-Sep-2022,2022-09-11,Maria Davis,Consumer,South,Office Supplies,Art,Sharpie Marker Set Value,13.31,1.0,0.3,5.51
228,US-2021-100213,07/30/2021,02/08/2021,Hannah Walker,Consumer,West,Technology,Phones,Apple iPhone Accessory Classic,1081.02,3.0,0.2,88.63
229,US-2021-103188,"February 25, 2021",02/27/2021,Ethan Brown,Home Office,East,Office Supplies,Envelopes,Kraft Clasp Envelope Value,58.38,4.0,0.0,36.38
230,US-2022-101403,28-Mar-2022,2022-04-01,Mateo Wilson,Consumer,West,Office Supplies,Binders,GBC Binding System Deluxe,91.24,5.0,0.2,43.64
231,US-2022-100724,03-Aug-2022,2022-08-06,Mateo Clark,Consumer,West,Office Supplies,Labels,Avery Label Set Standard,16.34,2.0,0.3,8.94
232,US-2022-101858,09/18/2022,21/09/2022,Mateo Walker,Consumer,East,Technology,Machines,Zebra Label Printer Deluxe,750.98,1.0,0.0,156.34
233,US-2024-100349,07/02/2024,10-Feb-2024,Ravi Clark,Corporate,West,Office Supplies,Appliances,Honeywell Fan Deluxe,377.95,2.0,0.0,148.29
234,US-2023-100309,2023-07-08,"July 11, 2023",Amit Lee,Consumer,East,Office Supplies,Art,Newell Scissors Value,13.0,1.0,0.4,2.82
235,US-2023-103198,01/04/2023,10/01/2023,Daniel Garcia,Corporate,East,Technology,Machines,Zebra Label Printer Classic,372.04,1.0,0.0,91.96
236,US-2021-101424,"August 14, 2021",08/18/2021,Maria Martinez,Corporate,East,Office Supplies,Labels,Avery Label Set Pro,48.23,5.0,0.0,32.27
237,US-2022-101690,25-Mar-2022,2022-03-27,Ananya Anderson,Home Office,West,Furniture,Furnishings,Tenex Chairmat Pro,210.5,5.0,0.4,17.32
238,US-2023-102281,2023-05-24,"May 30, 2023",Noah Kumar,Corporate,West,Office Supplies,Binders,Acco Binder Standard,19.07,2.0,0.3,8.75
239,US-2021-100625,07/31/2021,04/08/2021,Hannah Walker,Corporate,East,Office Supplies,Appliances,Avanti Refrigerator Pro,648.2,6.0,0.15,202.96
240,US-2022-100525,06/18/2022,25/06/2022,Kavya Anderson,Corporate,West,Office Supplies,Storage,IRIS Storage Box Value,156.78,3.0,0.15,49.3
241,US-2021-101099,05/09/2021,08-Sep-2021,Mia Davis,Home Office,Central,Technology,Copiers,Hewlett Packard Copier Pro,3062.05,2.0,0.0,521.53
242,US-2022-102523,29/04/2022,06-May-2022,Mia Young,Home Office,South,Office Supplies,Supplies,Elmer's Glue Pack Pro,61.18,3.0,0.2,27.59
243,US-2023-103253,06/03/2023,07/06/2023,Priya Lee,Corporate,East,Office Supplies,Paper,Xerox Multipurpose Paper Deluxe,10.25,1.0,0.15,5.92
244,US-2022-100133,2022-11-25,"November 28, 2022",Daniel Lee,Home Office,Central,Office Supplies,Appliances,Honeywell Fan Value,476.52,3.0,0.0,200.83
245,US-2021-100701,"June 12, 2021",06/15/2021,Isabella Davis,Corporate,East,Furniture,Tables,Chromcraft Round Table Value,797.1,2.0,0.0,202.07
246,US-2021-101257,01/25/2021,31/01/2021,Ravi Brown,Consumer,West,Technology,Copiers,Canon imageCLASS Copier Standard,4686.34,3.0,0.1,470.79
247,US-2022-102920,"August 26, 2022",08/30/2022,Olivia Rodriguez,Consumer,West,Office Supplies,Supplies,Elmer's Glue Pack Value,83.57,6.0,0.3,34.86
248,US-2021-101668,"January 16, 2021",01/20/2021,Kavya King,Consumer,East,Office Supplies,Labels,Sharpie Label Tape Deluxe,12.87,4.0,0.4,5.56
249,US-2022-100705,"March 21, 2022",03/26/2022,Mateo Clark,Consumer,South,Office Supplies,Fasteners,ACCO Fasteners Pro,31.72,4.0,0.0,22.49
250,US-2021-102392,2021-07-15,"July 18, 2021",Ethan Walker,Consumer,West,Furniture,Furnishings,Fellowes Wall Clock Value,25.93,2.0,0.8,-49.34
251,US-2024-103088,2024-04-09,"April 11, 2024",Arjun Anderson,Corporate,Central,Furniture,Furnishings,Tenex Chairmat Deluxe,123.1,2.0,0.2,31.72
252,US-2021-103231,22-Dec-2021,2021-12-26,Laura Kumar,Corporate,Central,Furniture,Chairs,Hon Task Chair Standard,146.14,1.0,0.2,21.38
253,US-2024-103193,2024-02-27,"March 02, 2024",Sofia Thomas,Consumer,East,Furniture,Furnishings,Eldon Desk Lamp Classic,271.44,6.0,0.2,90.8
254,US-2024-102575,14/04/2024,20-Apr-2024,Emma Young,Consumer,West,Office Supplies,Supplies,Stanley Hole Punch Value,34.63,2.0,0.1,17.42
255,US-2022-100421,09-May-2022,2022-05-12,,Consumer,West,Technology,Machines,Lexmark Printer Standard,582.01,1.0,0.4,-179.9
256,US-2024-102731,"October 29, 2024",11/01/2024,Sofia Smith,Home Office,East,Furniture,Chairs,Global Deluxe Chair Pro,527.97,4.0,0.4,-71.19
257,US-2021-100625,31/07/2021,04-Aug-2021,Hannah Walker,Corporate,East,Office Supplies,Supplies,Stanley Hole Punch Classic,22.02,1.0,0.15,10.0
258,US-2024-100621,04/03/2024,08-Mar-2024,Yusuf Garcia,Consumer,East,Office Supplies,Fasteners,Bostitch Staples Standard,22.11,4.0,0.15,14.7
259,US-2024-100172,25-Feb-2024,2024-03-01,Mateo Patel,Consumer,Central,Furniture,Furnishings,Tenex Chairmat Classic,104.12,3.0,0.4,11.31
260,US-2024-102876,2024-03-24,"March 31, 2024",Yusuf Young,Corporate,Central,Furniture,Tables,Bretford Conference Table Deluxe,566.65,2.0,0.2,47.36
261,US-2023-101795,02/22/2023,25/02/2023,Lucas Chen,Consumer,Central,Office Supplies,Labels,Sharpie Label Tape Classic,32.26,3.0,0.0,20.95
262,US-2021-101286,2021-07-18,"July 20, 2021",Wei Clark,Corporate,West,Technology,Copiers,Hewlett Packard Copier Classic,3056.27,2.0,0.0,545.52
263,US-2022-100790,11/18/2022,21/11/2022,Kavya Garcia,Consumer,South,Furniture,Bookcases,Bush Classic Bookcase Pro,301.77,1.0,0.0,78.44
264,US-2023-100862,12/23/2023,27/12/2023,Amit Clark,Corporate,South,Technology,Copiers,Hewlett Packard Copier Value,2848.59,2.0,0.3,-347.59
265,US-2024-103148,02/02/2024,06/02/2024,Wei Walker,Consumer,South,Office Supplies,Binders,GBC Binding System Deluxe,77.72,3.0,0.0,47.64
266,US-2022-101137,23-Jan-2022,2022-01-26,Nina Nair,Corporate,Central,Technology,Phones,Apple iPhone Accessory Value,282.11,3.0,0.8,-724.97
267,US-2023-102122,"October 16, 2023",10/22/2023,Isabella Rodriguez,Consumer,West,Technology,Accessories,Belkin Cable Pro,281.63,6.0,0.0,149.53
268,US-2021-100363,25/02/2021,28-Feb-2021,Carlos Rodriguez,Consumer,Central,Furniture,Bookcases,Bush Classic Bookcase Classic,253.97,2.0,0.5,-119.15
269,US-2023-100048,27/01/2023,30-Jan-2023,Kavya Young,Consumer,East,Furniture,Chairs,Global Deluxe Chair Deluxe,191.3,1.0,0.1,43.24
270,US-2023-102688,12/31/2023,03/01/2024,Carlos King,Consumer,East,Office Supplies,Art,Newell Scissors Classic,16.44,2.0,0.5,3.87
271,US-2023-100443,04/26/2023,30/04/2023,Hannah Martinez,Corporate,West,Office Supplies,Storage,SAFCO Storage Bin Deluxe,29.22,1.0,0.6,-12.85
272,US-2024-101378,12-Jul-2024,2024-07-15,Grace Garcia,Consumer,Central,Furniture,Furnishings,Eldon Desk Lamp Pro,97.72,3.0,0.4,5.3
273,US-2022-101259,"March 24, 2022",03/28/2022,Isabella Anderson,Consumer,East,Furniture,Furnishings,Eldon Desk Lamp Value,113.95,3.0,0.0,52.77
274,US-2023-100443,"April 26, 2023",04/30/2023,Hannah Martinez,Corporate,West,Furniture,Furnishings,Fellowes Wall Clock Standard,105.09,2.0,0.1,39.0
275,US-2023-101498,11/01/2023,14-Jan-2023,Kenji Brown,Corporate,East,Technology,Copiers,Canon imageCLASS Copier Classic,5423.02,6.0,0.5,-3055.83
276,US-2022-102186,2022-06-29,"July 01, 2022",Maria Clark,Consumer,Central,Office Supplies,Fasteners,ACCO Fasteners Classic,10.82,1.0,0.0,7.58
277,US-2023-101038,2023-01-23,"January 28, 2023",Sofia Lee,Consumer,Central,Office Supplies,Art,Prismacolor Pencils Deluxe,48.32,4.0,0.4,12.28
278,US-2022-101107,"April 13, 2022",04/15/2022,Liam Clark,Home Office,East,Office Supplies,Supplies,Elmer's Glue Pack Standard,93.32,3.0,0.0,51.67
279,US-2021-102261,16/09/2021,21-Sep-2021,Liam Chen,Corporate,West,Furniture,Furnishings,Tenex Chairmat Standard,52.29,1.0,0.0,23.42
280,US-2023-100594,02/07/2023,06-Jul-2023,Priya Johnson,Consumer,East,Furniture,Tables,Bevis Table Deluxe,336.15,1.0,0.0,76.66
281,US-2022-102242,03-Dec-2022,2022-12-10,Daniel Martinez,Consumer,West,Office Supplies,Supplies,Stanley Hole Punch Value,23.86,1.0,0.1,11.93
282,US-2022-102593,"September 06, 2022",09/09/2022,Daniel Lee,Corporate,East,Technology,Phones,Cisco IP Phone Standard,238.29,1.0,0.0,68.32
283,US-2024-102786,"September 05, 2024",09/09/2024,Maria Rodriguez,Consumer,East,Office Supplies,Art,Sharpie Marker Set Deluxe,29.42,3.0,0.3,11.2
284,US-2024-102051,"October 16, 2024",10/20/2024,Kavya Johnson,Corporate,East,Furniture,Furnishings,Eldon Desk Lamp Value,123.35,2.0,0.15,42.24
285,US-2022-101002,16/12/2022,19-Dec-2022,Omar King,Consumer,Central,Office Supplies,Labels,Sharpie Label Tape Classic,6.5,,0.0,4.42
286,US-2024-100524,02/09/2024,07-Sep-2024,Wei Davis,Consumer,East,Furniture,Furnishings,Tenex Chairmat Pro,203.26,4.0,0.2,52.69
287,US-2021-100523,19-Jul-2021,2021-07-22,Priya Garcia,Corporate,West,Office Supplies,Envelopes,Poly String Envelope Pro,61.45,4.0,0.0,39.12
288,US-2021-103266,03/23/2021,24/03/2021,Liam Clark,Consumer,Central,Furniture,Furnishings,Eldon Desk Lamp Pro,225.39,4.0,0.0,96.56
289,US-2021-101583,"September 07, 2021",09/12/2021,Olivia Lee,Consumer,South,Office Supplies,Fasteners,ACCO Fasteners Deluxe,5.26,2.0,0.5,1.91
290,US-2023-100254,17/09/2023,22-Sep-2023,Emma Lee,Consumer,South,Furniture,Tables,Chromcraft Round Table Standard,797.62,2.0,0.2,71.35
291,US-2024-102200,15/05/2024,19-May-2024,Zoe Lee,Corporate,East,Furniture,Chairs,Global Deluxe Chair Deluxe,361.5,3.0,0.2,47.15
292,US-2023-100672,05/17/2023,21/05/2023,Priya Young,Consumer,East,Office Supplies,Storage,IRIS Storage Box Pro,388.61,4.0,0.2,115.99
293,US-2024-100184,12/05/2024,16-May-2024,Maria Smith,Home Office,Central,Office Supplies,Fasteners,Bostitch Staples Deluxe,18.85,3.0,0.0,12.92
294,US-2023-100803,14/10/2023,17-Oct-2023,Lucas Nair,Corporate,East,Technology,Copiers,Canon imageCLASS Copier Value,1250.65,1.0,0.0,237.37
295,US-2022-102985,04/30/2022,03/05/2022,James Garcia,Consumer,South,Office Supplies,Storage,IRIS Storage Box Pro,81.58,1.0,0.0,33.18
296,US-2021-102296,2021-06-03,"June 07, 2021",Priya Anderson,Corporate,West,Technology,Accessories,SanDisk USB Drive Standard,96.49,2.0,0.0,49.81
297,US-2024-103032,09/06/2024,09/09/2024,Kenji King,Consumer,East,Office Supplies,Binders,Acco Binder Classic,19.73,1.0,0.15,10.99
298,US-2024-100442,28-Dec-2024,2025-01-02,Arjun Chen,Corporate,West,Furniture,Bookcases,Sauder Bookcase Value,599.47,2.0,0.0,165.78
299,US-2024-102608,2024-08-03,"August 07, 2024",Zoe Kumar,Consumer,East,Furniture,Furnishings,Fellowes Wall Clock Classic,61.26,1.0,0.2,20.57
300,US-2022-100832,"December 15, 2022",12/20/2022,Daniel King,Consumer,South,Office Supplies,Binders,Wilson Jones Binder Standard,15.75,1.0,0.15,7.56
301,US-2021-102374,19/04/2021,24-Apr-2021,Isabella Brown,Corporate,Central,Furniture,Chairs,Global Deluxe Chair Value,181.97,1.0,0.1,43.89
302,US-2021-100611,20-Sep-2021,2021-09-23,Yusuf Davis,Corporate,Central,Furniture,Furnishings,Tenex Chairmat Pro,223.72,5.0,0.15,84.74
303,US-2022-101324,2022-05-17,"May 24, 2022",Maria Patel,Consumer,West,Office Supplies,Envelopes,Poly String Envelope Classic,13.09,1.0,0.2,7.37
304,US-2022-100714,25-May-2022,2022-05-30,Sofia Nair,Consumer,Central,Office Supplies,Appliances,Avanti Refrigerator Value,563.72,4.0,0.0,235.56
305,US-2022-100981,2022-10-06,"October 09, 2022",Ananya Rodriguez,Consumer,Central,Office Supplies,Appliances,Avanti Refrigerator Deluxe,200.81,3.0,0.6,-102.56
306,US-2021-100269,2021-10-14,"October 17, 2021",Mateo Wright,Consumer,West,Furniture,Tables,Bevis Table Pro,298.4,1.0,0.1,42.37
307,US-2022-101464,18-Oct-2022,2022-10-21,Kavya Johnson,Corporate,South,Furniture,Furnishings,Eldon Desk Lamp Pro,21.73,1.0,0.3,3.31
308,US-2022-100666,24/05/2022,30-May-2022,Olivia Chen,Consumer,East,Office Supplies,Art,Prismacolor Pencils Pro,21.36,2.0,0.1,11.26
309,US-2024-101963,09/05/2024,13-May-2024,Priya Clark,Home Office,Central,Office Supplies,Binders,GBC Binding System Deluxe,10.02,2.0,0.6,-0.22
310,US-2024-100168,2024-09-02,"September 05, 2024",Grace Young,Consumer,West,Furniture,Chairs,Global Deluxe Chair Classic,135.64,1.0,0.3,0.97
311,US-2023-103155,28/02/2023,03-Mar-2023,Maria Johnson,Consumer,West,Office Supplies,Paper,Xerox Multipurpose Paper Standard,13.43,1.0,0.0,9.0
312,US-2021-100171,05/18/2021,25/05/2021,Wei Chen,Home Office,East,Office Supplies,Storage,IRIS Storage Box Value,44.83,1.0,0.5,-8.34
313,US-2024-100891,2024-11-02,"November 04, 2024",Kavya Young,Consumer,East,Furniture,Chairs,Global Deluxe Chair Deluxe,183.42,1.0,0.0,62.34
314,US-2024-100654,12/05/2024,16-May-2024,Lucas Walker,Consumer,East,Office Supplies,Storage,SAFCO Storage Bin Deluxe,237.92,4.0,0.0,99.87
315,US-2022-100355,09/09/2022,11/09/2022,Arjun Nair,Consumer,East,Office Supplies,Binders,Acco Binder Deluxe,13.02,1.0,0.2,6.6
316,US-2024-100187,24/12/2024,31-Dec-2024,Grace Clark,Consumer,South,Office Supplies,Envelopes,Poly String Envelope Classic,9.8,1.0,0.3,4.25
317,US-2024-102921,12/05/2024,16-May-2024,Kavya Thomas,Corporate,West,Technology,Phones,Samsung Galaxy Dock Classic,242.08,1.0,0.15,35.42
318,US-2023-103086,2023-07-21,"July 24, 2023",Arjun Anderson,Consumer,West,Technology,Accessories,Logitech Mouse Deluxe,63.73,2.0,0.4,10.76
319,US-2022-101046,2022-12-27,"December 29, 2022",Daniel Wright,Consumer,Central,Office Supplies,Storage,Fellowes File Cart Pro,306.88,4.0,0.15,102.86
320,US-2022-100893,15-Jul-2022,2022-07-19,Liam Clark,Home Office,South,Technology,Machines,Zebra Label Printer Pro,711.81,1.0,0.1,73.13
321,US-2023-101947,21-Oct-2023,2023-10-24,Amit Chen,Corporate,South,Office Supplies,Supplies,Stanley Hole Punch Pro,29.45,1.0,0.0,16.25
322,US-2023-102986,11/03/2023,17-Mar-2023,,Corporate,Central,Office Supplies,Labels,Sharpie Label Tape Pro,20.08,5.0,0.3,9.77
